"PerformanceID";"StudentID";"StudyHoursPerWeek";"PerformanceScore";"EngagementID";"AttendanceID";"GradeID"
84002;"S18467";10.4;47.98;65541;65536;0
84003;"S18468";7.9;39.23;65539;65536;0
84004;"S18469";13.5;66.44;65537;65536;0
84005;"S18470";10.8;76.32;65540;65536;0
84006;"S18471";5.0;53.09;65540;65536;0
84007;"S18472";5.2;61.29;65539;65536;0
84008;"S18473";0.0;53.32;65538;65536;0
84009;"S18474";5.8;76.5;65536;65536;0
84010;"S18475";14.0;65.77;65539;65536;65714
84011;"S18476";16.6;52.75;65541;65536;66134
84012;"S18477";13.4;55.4;65536;65536;65644
84013;"S18478";12.8;51.54;65536;65536;0
84014;"S18479";9.4;64.76;65539;65536;0
84015;"S18480";13.9;63.81;65537;65536;65696
84016;"S18481";11.4;58.54;65536;65536;65696
84017;"S18482";19.0;51.92;65536;65536;66004
84018;"S18483";9.5;40.93;65539;65536;0
84019;"S18484";16.7;72.18;65540;65536;0
84020;"S18485";14.4;68.11;65540;65536;0
84021;"S18486";13.7;56.23;65536;65536;0
84022;"S18487";-0.1;58.87;65537;65536;65585
84023;"S18488";14.6;55.9;65536;65536;0
84024;"S18489";9.4;55.47;65536;65536;0
84025;"S18490";7.8;48.96;65537;65536;0
84026;"S18491";2.6;67.76;65541;65536;0
84027;"S18492";10.0;67.19;65540;65536;66380
84028;"S18493";10.2;36.67;65537;65536;65668
84029;"S18494";3.5;59.1;65539;65536;0
84030;"S18495";2.6;42.37;65536;65536;0
84031;"S18496";12.4;60.54;65540;65536;0
84032;"S18497";14.4;73.555;65541;65536;0
84033;"S18498";11.0;67.29;65539;65536;0
84034;"S18499";15.8;57.54;65537;65536;0
84035;"S18500";9.6;56.81;65536;65536;0
84036;"S18501";9.7;71.89;65540;65536;65822
84037;"S18502";5.4;51.65;65537;65536;0
84038;"S18503";2.2;55.57;65540;65536;0
84039;"S18504";19.3;63.82;65537;65536;0
84040;"S18505";15.7;66.61;65536;65536;0
84041;"S18506";3.0;65.32;65536;65536;0
84042;"S18507";10.8;64.01;65536;65536;0
84043;"S18508";9.5;48.56;65538;65536;65755
84044;"S18509";8.6;57.59;65536;65536;0
84045;"S18510";8.0;49.17;65541;65536;0
84046;"S18511";11.9;57.29;65540;65536;0
84047;"S18512";14.1;52.39;65539;65536;0
84048;"S18513";12.0;60.89;65536;65536;0
84049;"S18514";9.4;45.53;65541;65536;0
84050;"S18515";9.2;46.44;65536;65536;65917
84051;"S18516";14.7;45.26;65541;65536;0
84052;"S18517";12.3;61.98;65541;65536;0
84053;"S18518";10.4;54.18;65537;65536;0
84054;"S18519";9.8;64.48;65539;65536;0
84055;"S18520";11.7;55.08;65538;65536;0
84056;"S18521";7.7;58.09;65539;65536;0
84057;"S18522";14.1;62.42;65536;65536;0
84058;"S18523";4.6;49.56;65536;65536;0
84059;"S18524";7.9;63.64;65537;65536;66077
84060;"S18525";13.1;70.37;65537;65536;0
84061;"S18526";4.3;46.76;65536;65536;0
84062;"S18527";2.1;48.93;65541;65536;65701
84063;"S18528";10.3;45.27;65541;65536;66206
84064;"S18529";10.0;58.47;65539;65536;65631
84065;"S18530";3.5;60.76;65537;65536;0
84066;"S18531";13.8;51.8;65537;65536;0
84067;"S18532";9.0;45.6;65536;65536;0
84068;"S18533";10.0;80.01;65537;65536;0
84069;"S18534";4.0;60.73;65540;65536;0
84070;"S18535";9.5;66.13;65536;65536;0
84071;"S18536";12.0;61.38;65538;65536;65536
84072;"S18537";4.1;58.64;65539;65536;0
84073;"S18538";15.2;40.87;65536;65536;0
84074;"S18539";12.6;54.03;65540;65536;66143
84075;"S18540";2.0;53.67;65536;65536;0
84076;"S18541";9.8;51.03;65537;65536;0
84077;"S18542";11.9;49.25;65538;65536;0
84078;"S18543";7.0;60.39;65537;65536;0
84079;"S18544";2.6;44.31;65536;65536;0
84080;"S18545";11.4;47.63;65536;65536;0
84081;"S18546";21.1;66.2;65539;65536;0
84082;"S18547";8.1;71.56;65536;65536;0
84083;"S18548";17.8;59.09;65539;65536;0
84084;"S18549";6.2;65.71;65539;65536;66279
84085;"S18550";11.1;39.02;65541;65536;0
84086;"S18551";13.9;74.43;65537;65536;0
84087;"S18552";10.0;74.2;65540;65536;0
84088;"S18553";8.5;60.95;65541;65536;0
84089;"S18554";13.6;40.84;65538;65536;0
84090;"S18555";19.5;49.91;65536;65536;0
84091;"S18556";11.5;63.19;65536;65536;0
84092;"S18557";7.4;50.51;65540;65536;0
84093;"S18558";9.1;56.28;65536;65536;0
84094;"S18559";22.6;63.66;65537;65536;0
84095;"S18560";10.7;56.38;65536;65536;0
84096;"S18561";7.0;51.76;65536;65536;0
84097;"S18562";4.3;44.31;65541;65536;0
84098;"S18563";10.0;69.37;65536;65536;0
84099;"S18564";11.8;58.09;65537;65536;0
84100;"S18565";13.3;49.05;65537;65536;0
84101;"S18566";8.0;48.52;65539;65536;0
84102;"S18567";9.9;62.08;65541;65536;0
84103;"S18568";4.1;43.64;65537;65536;0
84104;"S18569";10.7;61.55;65537;65536;0
84105;"S18570";12.4;62.41;65536;65536;0
84106;"S18571";7.3;65.0;65536;65536;0
84107;"S18572";18.5;37.35;65540;65536;0
84108;"S18573";5.8;57.95;65536;65536;0
84109;"S18574";11.4;66.67;65541;65536;0
84110;"S18575";14.2;54.36;65537;65536;0
84111;"S18576";9.6;38.57;65536;65536;0
84112;"S18577";9.1;55.49;65537;65536;0
84113;"S18578";2.9;60.72;65536;65536;0
84114;"S18579";16.8;68.53;65540;65536;0
84115;"S18580";9.2;56.04;65537;65536;0
84116;"S18581";12.7;73.03;65539;65536;0
84117;"S18582";13.4;61.63;65537;65536;65625
84118;"S18583";6.9;43.22;65541;65536;0
84119;"S18584";9.0;74.28;65537;65536;0
84120;"S18585";16.7;58.59;65540;65536;0
84121;"S18586";4.4;52.77;65536;65536;0
84122;"S18587";20.6;76.64;65537;65536;0
84123;"S18588";6.3;58.33;65541;65536;0
84124;"S18589";4.1;46.39;65537;65536;0
84125;"S18590";10.7;60.64;65537;65536;65585
84126;"S18591";21.0;42.175;65536;65536;0
84127;"S18592";0.4;54.54;65536;65536;0
84128;"S18593";9.3;56.17;65540;65536;0
84129;"S18594";12.4;85.02;65536;65536;0
84130;"S18595";10.2;60.24;65540;65536;65584
84131;"S18596";11.9;70.57;65540;65536;0
84132;"S18597";6.4;66.01;65538;65536;0
84133;"S18598";7.0;56.3;65536;65536;0
84134;"S18599";9.3;56.89;65536;65536;65623
84135;"S18600";4.4;60.57;65537;65536;0
84136;"S18601";9.8;59.23;65539;65536;0
84137;"S18602";8.1;53.5;65540;65536;0
84138;"S18603";7.6;54.52;65536;65536;0
84139;"S18604";11.6;55.17;65541;65536;0
84140;"S18605";0.9;55.01;65537;65536;0
84141;"S18606";8.9;49.42;65536;65536;0
84142;"S18607";10.0;58.59;65536;65536;65644
84143;"S18608";4.6;64.11;65541;65536;0
84144;"S18609";16.4;51.26;65536;65536;0
84145;"S18610";10.3;59.59;65541;65536;0
84146;"S18611";7.0;56.41;65540;65536;0
84147;"S18612";3.4;66.57;65539;65536;0
84148;"S18613";10.7;55.71;65536;65536;0
84149;"S18614";17.3;73.03;65539;65536;0
84150;"S18615";8.1;42.59;65536;65536;66134
84151;"S18616";9.6;73.97;65539;65536;65862
84152;"S18617";15.1;67.96;65536;65536;0
84153;"S18618";11.7;61.94;65537;65536;0
84154;"S18619";2.1;69.3;65536;65536;0
84155;"S18620";10.5;57.72;65536;65536;0
84156;"S18621";17.6;56.95;65539;65536;0
84157;"S18622";9.8;61.02;65539;65536;0
84158;"S18623";-2.8;63.46;65541;65536;0
84159;"S18624";11.9;55.0;65540;65536;0
84160;"S18625";9.0;82.795;65541;65536;0
84161;"S18626";0.9;50.54;65538;65536;0
84162;"S18627";1.6;56.52;65540;65536;0
84163;"S18628";14.9;43.96;65539;65536;0
84164;"S18629";6.3;54.0;65539;65536;0
84165;"S18630";5.5;67.73;65537;65536;0
84166;"S18631";9.8;54.87;65536;65536;0
84167;"S18632";6.8;46.94;65541;65536;0
84168;"S18633";10.5;52.44;65536;65536;0
84169;"S18634";9.0;49.88;65539;65536;0
84170;"S18635";4.0;56.76;65539;65536;0
84171;"S18636";7.4;44.44;65536;65536;66172
84172;"S18637";12.2;61.59;65541;65536;66077
84173;"S18638";10.2;45.1;65537;65536;0
84174;"S18639";9.6;48.14;65536;65536;65849
84175;"S18640";10.0;49.43;65537;65536;0
84176;"S18641";13.7;53.08;65536;65536;65981
84177;"S18642";14.3;66.79;65540;65536;0
84178;"S18643";9.2;67.88;65536;65536;0
84179;"S18644";11.1;58.3;65536;65536;0
84180;"S18645";7.8;74.95;65536;65536;0
84181;"S18646";13.9;62.69;65538;65536;0
84182;"S18647";9.4;58.01;65537;65536;65714
84183;"S18648";11.1;45.36;65536;65536;0
84184;"S18649";10.8;52.36;65536;65536;65755
84185;"S18650";9.9;67.23;65536;65536;0
84186;"S18651";22.8;52.88;65537;65536;0
84187;"S18652";6.7;52.95;65536;65536;0
84188;"S18653";6.6;53.89;65539;65536;0
84189;"S18654";13.5;62.41;65539;65536;0
84190;"S18655";7.0;50.24;65540;65536;0
84191;"S18656";8.5;53.595;65539;65536;0
84192;"S18657";10.0;60.47;65537;65536;0
84193;"S18658";12.5;70.43;65536;65536;0
84194;"S18659";12.5;56.26;65539;65536;0
84195;"S18660";8.4;64.76;65536;65536;0
84196;"S18661";10.0;49.51;65536;65536;0
84197;"S18662";0.7;49.36;65537;65536;0
84198;"S18663";10.0;48.84;65537;65536;0
84199;"S18664";9.2;79.265;65539;65536;0
84200;"S18665";4.1;58.42;65541;65536;0
84201;"S18666";1.3;65.23;65536;65536;0
84202;"S18667";8.5;56.76;65540;65536;0
84203;"S18668";13.5;60.03;65538;65536;66672
84204;"S18669";16.4;59.01;65541;65536;0
84205;"S18670";7.3;63.05;65538;65536;66279
84206;"S18671";13.7;56.74;65541;65536;65642
84207;"S18672";13.2;57.04;65539;65536;65656
84208;"S18673";16.1;60.21;65540;65536;0
84209;"S18674";8.2;55.71;65539;65536;0
84210;"S18675";1.0;55.59;65541;65536;0
84211;"S18676";10.4;69.23;65537;65536;0
84212;"S18677";4.9;60.93;65541;65536;66276
84213;"S18678";6.4;53.88;65536;65536;0
84214;"S18679";8.5;46.39;65536;65536;0
84215;"S18680";8.3;60.9;65538;65536;0
84216;"S18681";10.7;62.23;65537;65536;0
84217;"S18682";13.5;72.28;65541;65536;0
84218;"S18683";10.0;74.77;65536;65536;0
84219;"S18684";12.0;54.58;65539;65536;0
84220;"S18685";10.1;66.8;65537;65536;0
84221;"S18686";14.7;44.39;65537;65536;0
84222;"S18687";9.1;58.39;65539;65536;66218
84223;"S18688";9.6;62.73;65537;65536;0
84224;"S18689";8.1;62.0;65539;65536;0
84225;"S18690";9.2;47.75;65536;65536;0
84226;"S18691";6.1;57.01;65539;65536;0
84227;"S18692";5.6;52.14;65537;65536;0
84228;"S18693";13.9;56.14;65537;65536;0
84229;"S18694";4.6;59.53;65541;65536;66077
84230;"S18695";8.4;65.04;65539;65536;0
84231;"S18696";15.1;70.91;65539;65536;0
84232;"S18697";8.2;41.43;65539;65536;0
84233;"S18698";14.1;64.98;65536;65536;0
84234;"S18699";7.0;49.72;65536;65536;0
84235;"S18700";4.7;75.36;65538;65536;66636
84236;"S18701";2.0;56.83;65536;65536;0
84237;"S18702";16.6;33.79;65537;65536;0
84238;"S18703";4.3;50.62;65538;65536;65917
84239;"S18704";13.7;52.17;65537;65536;0
84240;"S18705";5.0;57.45;65536;65536;0
84241;"S18706";16.6;56.39;65537;65536;0
84242;"S18707";21.0;65.88;65539;65536;0
84243;"S18708";1.6;39.3;65540;65536;0
84244;"S18709";4.6;44.96;65536;65536;0
84245;"S18710";13.9;50.15;65537;65536;0
84246;"S18711";12.6;61.15;65536;65536;0
84247;"S18712";13.9;59.82;65539;65536;0
84248;"S18713";7.1;60.41;65536;65536;0
84249;"S18714";10.0;55.31;65536;65536;0
84250;"S18715";10.6;49.0;65539;65536;0
84251;"S18716";3.9;44.4;65539;65536;66691
84252;"S18717";8.7;45.96;65541;65536;0
84253;"S18718";4.0;42.17;65537;65536;0
84254;"S18719";18.0;73.1;65537;65536;66867
84255;"S18720";6.7;42.35;65538;65536;0
84256;"S18721";12.5;70.28;65537;65536;0
84257;"S18722";7.6;77.09;65539;65536;0
84258;"S18723";6.9;66.89;65540;65536;0
84259;"S18724";0.4;55.52;65539;65536;66052
84260;"S18725";13.0;81.32;65537;65536;66403
84261;"S18726";16.5;47.5;65539;65536;0
84262;"S18727";5.4;56.92;65536;65536;0
84263;"S18728";2.3;61.12;65536;65536;0
84264;"S18729";14.0;76.53;65538;65536;0
84265;"S18730";1.8;51.11;65541;65536;0
84266;"S18731";16.1;48.21;65536;65536;0
84267;"S18732";5.5;48.61;65536;65536;0
84268;"S18733";4.5;51.74;65541;65536;0
84269;"S18734";11.2;42.87;65540;65536;0
84270;"S18735";4.8;66.02;65539;65536;0
84271;"S18736";6.5;63.34;65536;65536;0
84272;"S18737";10.0;65.89;65536;65536;0
84273;"S18738";-2.1;57.51;65538;65536;66135
84274;"S18739";18.2;50.93;65541;65536;0
84275;"S18740";10.2;43.87;65536;65536;0
84276;"S18741";3.5;65.73;65541;65536;0
84277;"S18742";4.9;59.05;65536;65536;0
84278;"S18743";15.0;54.01;65536;65536;65656
84279;"S18744";13.0;53.05;65541;65536;0
84280;"S18745";16.9;42.1;65538;65536;0
84281;"S18746";6.6;49.32;65536;65536;0
84282;"S18747";11.5;72.64;65539;65536;0
84283;"S18748";12.1;58.04;65536;65536;0
84284;"S18749";13.5;50.46;65539;65536;0
84285;"S18750";15.6;63.9;65539;65536;0
84286;"S18751";6.4;66.87;65536;65536;66105
84287;"S18752";9.4;61.2;65537;65536;0
84288;"S18753";6.9;48.49;65541;65536;66852
84289;"S18754";10.0;53.38;65541;65536;0
84290;"S18755";13.5;67.0;65536;65536;0
84291;"S18756";1.7;55.63;65537;65536;65625
84292;"S18757";15.5;44.1;65536;65536;0
84293;"S18758";4.3;37.59;65539;65536;0
84294;"S18759";8.5;71.06;65536;65536;0
84295;"S18760";16.2;62.06;65539;65536;0
84296;"S18761";11.6;50.94;65539;65536;0
84297;"S18762";10.0;59.21;65536;65536;66005
84298;"S18763";4.1;59.59;65537;65536;0
84299;"S18764";4.8;68.55;65536;65536;0
84300;"S18765";14.7;53.41;65536;65536;0
84301;"S18766";7.1;48.23;65536;65536;0
84302;"S18767";7.5;46.99;65540;65536;0
84303;"S18768";14.8;57.36;65540;65536;65684
84304;"S18769";4.8;51.72;65536;65536;0
84305;"S18770";11.3;42.39;65537;65536;0
84306;"S18771";10.2;61.96;65536;65536;0
84307;"S18772";10.0;62.4;65537;65536;0
84308;"S18773";7.4;56.81;65540;65536;0
84309;"S18774";7.1;56.7;65536;65536;0
84310;"S18775";10.0;40.41;65541;65536;0
84311;"S18776";12.4;60.47;65536;65536;0
84312;"S18777";6.7;58.4;65539;65536;0
84313;"S18778";14.8;47.58;65541;65536;65689
84314;"S18779";8.9;64.84;65536;65536;0
84315;"S18780";4.7;50.58;65539;65536;0
84316;"S18781";10.0;36.62;65536;65536;0
84317;"S18782";7.9;68.48;65539;65536;0
84318;"S18783";15.0;56.41;65540;65536;0
84319;"S18784";8.2;62.96;65537;65536;0
84320;"S18785";8.6;46.68;65538;65536;0
84321;"S18786";17.1;64.14;65536;65536;0
84322;"S18787";12.5;59.52;65536;65536;0
84323;"S18788";18.3;53.79;65541;65536;0
84324;"S18789";16.3;50.01;65536;65536;0
84325;"S18790";5.6;50.38;65538;65536;0
84326;"S18791";14.9;64.71;65536;65536;65791
84327;"S18792";17.6;63.53;65536;65536;65623
84328;"S18793";17.7;63.84;65540;65536;65798
84329;"S18794";14.9;67.18;65541;65536;65798
84330;"S18795";14.8;65.99;65541;65536;0
84331;"S18796";8.5;61.1;65537;65536;66358
84332;"S18797";5.8;45.9;65541;65536;0
84333;"S18798";8.2;72.555;65537;65536;0
84334;"S18799";1.7;46.65;65536;65536;0
84335;"S18800";16.7;64.17;65540;65536;0
84336;"S18801";8.6;49.28;65536;65536;66206
84337;"S18802";16.5;42.71;65536;65536;65598
84338;"S18803";3.8;61.05;65538;65536;0
84339;"S18804";15.4;71.94;65540;65536;0
84340;"S18805";7.5;47.4;65536;65536;67120
84341;"S18806";3.6;67.7;65541;65536;0
84342;"S18807";18.1;42.76;65539;65536;65666
84343;"S18808";15.5;73.09;65536;65536;0
84344;"S18809";11.1;74.46;65536;65536;0
84345;"S18810";10.2;48.84;65536;65536;65642
84346;"S18811";12.2;56.58;65541;65536;0
84347;"S18812";11.0;53.2;65539;65536;0
84348;"S18813";6.0;56.09;65540;65536;0
84349;"S18814";7.9;64.21;65541;65536;0
84350;"S18815";19.8;62.25;65541;65536;0
84351;"S18816";22.8;78.055;65537;65536;0
84352;"S18817";17.8;59.37;65537;65536;0
84353;"S18818";12.4;58.1;65541;65536;65585
84354;"S18819";8.3;54.41;65540;65536;0
84355;"S18820";6.0;53.8;65539;65536;0
84356;"S18821";6.3;58.09;65536;65536;0
84357;"S18822";7.2;50.32;65539;65536;0
84358;"S18823";20.8;73.035;65538;65536;0
84359;"S18824";19.0;63.01;65537;65536;0
84360;"S18825";13.7;49.73;65539;65536;0
84361;"S18826";5.2;45.31;65540;65536;0
84362;"S18827";14.5;68.0;65536;65536;0
84363;"S18828";8.8;50.94;65539;65536;0
84364;"S18829";-0.8;56.15;65541;65536;0
84365;"S18830";11.4;48.34;65537;65536;0
84366;"S18831";5.8;46.24;65539;65536;66842
84367;"S18832";6.0;55.39;65539;65536;0
84368;"S18833";8.7;64.735;65541;65536;0
84369;"S18834";7.5;49.7;65541;65536;0
84370;"S18835";9.8;48.56;65541;65536;66276
84371;"S18836";9.6;55.28;65536;65536;0
84372;"S18837";0.6;55.61;65540;65536;0
84373;"S18838";10.0;64.44;65536;65536;0
84374;"S18839";5.1;68.74;65539;65536;0
84375;"S18840";5.2;90.36;65537;65536;0
84376;"S18841";8.4;51.08;65537;65536;0
84377;"S18842";10.0;48.3;65536;65536;0
84378;"S18843";17.3;55.51;65536;65536;0
84379;"S18844";11.3;57.63;65536;65536;0
84380;"S18845";12.8;50.74;65536;65536;0
84381;"S18846";11.4;73.59;65536;65536;0
84382;"S18847";11.2;62.74;65538;65536;0
84383;"S18848";11.5;44.32;65536;65536;0
84384;"S18849";0.3;73.94;65539;65536;66636
84385;"S18850";8.8;55.67;65536;65536;0
84386;"S18851";15.8;66.965;65541;65536;0
84387;"S18852";22.8;49.65;65536;65536;66752
84388;"S18853";4.0;59.53;65541;65536;0
84389;"S18854";12.1;45.48;65539;65536;0
84390;"S18855";7.1;75.4;65536;65536;0
84391;"S18856";10.0;39.12;65541;65536;0
84392;"S18857";3.2;55.72;65537;65536;0
84393;"S18858";13.1;64.56;65536;65536;0
84394;"S18859";3.0;67.84;65538;65536;0
84395;"S18860";8.4;45.73;65539;65536;0
84396;"S18861";9.8;57.45;65539;65536;0
84397;"S18862";15.3;60.53;65536;65536;0
84398;"S18863";4.6;63.77;65539;65536;0
84399;"S18864";13.3;64.06;65537;65536;0
84400;"S18865";10.1;48.55;65536;65536;65701
84401;"S18866";11.4;63.13;65541;65536;65935
84402;"S18867";14.8;69.98;65536;65536;0
84403;"S18868";3.6;62.22;65541;65536;0
84404;"S18869";14.1;55.66;65536;65536;65696
84405;"S18870";7.2;31.68;65536;65536;0
84406;"S18871";15.5;72.19;65541;65536;0
84407;"S18872";11.7;51.69;65539;65536;0
84408;"S18873";9.0;73.295;65538;65536;0
84409;"S18874";7.0;51.8;65537;65536;66135
84410;"S18875";14.1;50.57;65537;65536;0
84411;"S18876";16.3;63.01;65536;65536;0
84412;"S18877";7.3;44.01;65539;65536;0
84413;"S18878";4.3;72.56;65536;65536;0
84414;"S18879";13.5;48.07;65536;65536;0
84415;"S18880";2.8;34.99;65536;65536;0
84416;"S18881";3.5;53.67;65541;65536;66023
84417;"S18882";4.7;55.78;65541;65536;0
84418;"S18883";7.9;43.22;65536;65536;0
84419;"S18884";3.3;47.19;65536;65536;0
84420;"S18885";0.3;44.94;65536;65536;0
84421;"S18886";4.3;52.42;65536;65536;0
84422;"S18887";13.2;62.91;65537;65536;0
84423;"S18888";3.6;51.53;65539;65536;66023
84424;"S18889";8.3;49.04;65538;65536;66206
84425;"S18890";19.7;63.94;65541;65536;65625
84426;"S18891";9.8;45.36;65539;65536;66082
84427;"S18892";10.0;66.82;65537;65536;0
84428;"S18893";5.3;37.9;65538;65536;66060
84429;"S18894";20.8;57.99;65538;65536;0
84430;"S18895";7.3;41.64;65539;65536;0
84431;"S18896";8.9;52.02;65540;65536;0
84432;"S18897";16.6;61.28;65539;65536;65815
84433;"S18898";9.1;63.82;65536;65536;0
84434;"S18899";10.2;59.81;65539;65536;0
84435;"S18900";8.6;58.5;65537;65536;0
84436;"S18901";10.0;54.92;65537;65536;0
84437;"S18902";11.9;59.6;65536;65536;0
84438;"S18903";12.8;66.67;65536;65536;0
84439;"S18904";6.8;54.65;65539;65536;0
84440;"S18905";6.2;51.52;65537;65536;65815
84441;"S18906";7.0;48.8;65540;65536;0
84442;"S18907";3.0;49.31;65540;65536;0
84443;"S18908";2.0;73.57;65537;65536;67002
84444;"S18909";11.5;44.05;65536;65536;65633
84445;"S18910";14.7;64.43;65537;65536;0
84446;"S18911";14.4;44.61;65537;65536;0
84447;"S18912";-1.9;36.315;65539;65536;0
84448;"S18913";8.8;55.85;65539;65536;0
84449;"S18914";4.5;55.54;65541;65536;0
84450;"S18915";10.7;60.22;65536;65536;65585
84451;"S18916";7.9;36.02;65536;65536;0
84452;"S18917";13.0;51.62;65537;65536;65642
84453;"S18918";9.9;50.82;65540;65536;66004
84454;"S18919";0.5;54.32;65536;65536;0
84455;"S18920";5.2;67.75;65536;65536;0
84456;"S18921";10.0;34.35;65540;65536;0
84457;"S18922";10.5;54.65;65536;65536;0
84458;"S18923";3.0;76.66;65541;65536;0
84459;"S18924";10.0;49.97;65541;65536;0
84460;"S18925";10.3;46.39;65540;65536;0
84461;"S18926";3.0;60.87;65539;65536;0
84462;"S18927";1.7;44.81;65536;65536;65755
84463;"S18928";7.8;38.82;65536;65536;0
84464;"S18929";7.6;40.15;65536;65536;0
84465;"S18930";5.6;52.96;65541;65536;0
84466;"S18931";6.5;58.53;65536;65536;0
84467;"S18932";10.0;51.45;65539;65536;0
84468;"S18933";6.4;58.45;65541;65536;0
84469;"S18934";10.4;48.54;65539;65536;0
84470;"S18935";8.1;76.78;65536;65536;0
84471;"S18936";10.8;49.61;65539;65536;0
84472;"S18937";14.4;52.2;65536;65536;0
84473;"S18938";14.2;48.82;65537;65536;0
84474;"S18939";16.4;60.74;65540;65536;0
84475;"S18940";14.2;41.93;65536;65536;0
84476;"S18941";11.2;73.4;65536;65536;0
84477;"S18942";7.8;72.65;65536;65536;67038
84478;"S18943";8.1;47.69;65540;65536;0
84479;"S18944";5.6;58.2;65538;65536;0
84480;"S18945";10.0;55.24;65536;65536;0
84481;"S18946";13.5;59.74;65541;65536;0
84482;"S18947";6.4;54.24;65540;65536;0
84483;"S18948";9.8;51.7;65539;65536;0
84484;"S18949";6.6;51.39;65539;65536;0
84485;"S18950";11.0;67.46;65536;65536;0
84486;"S18951";7.3;73.52;65537;65536;0
84487;"S18952";10.0;62.08;65536;65536;0
84488;"S18953";6.6;48.93;65536;65536;0
84489;"S18954";12.5;53.93;65539;65536;0
84490;"S18955";9.5;62.25;65536;65536;0
84491;"S18956";7.9;67.28;65539;65536;0
84492;"S18957";11.3;54.99;65537;65536;0
84493;"S18958";7.9;67.06;65536;65536;0
84494;"S18959";15.6;60.58;65537;65536;0
84495;"S18960";5.1;42.85;65538;65536;0
84496;"S18961";10.0;64.52;65536;65536;0
84497;"S18962";3.0;62.49;65536;65536;0
84498;"S18963";8.3;56.85;65541;65536;0
84499;"S18964";1.6;43.21;65539;65536;67240
84500;"S18965";13.7;60.89;65539;65536;0
84501;"S18966";13.8;48.17;65536;65536;0
84502;"S18967";13.9;63.06;65541;65536;0
84503;"S18968";-1.0;42.34;65539;65536;0
84504;"S18969";5.6;44.43;65537;65536;66842
84505;"S18970";6.0;45.06;65536;65536;66172
84506;"S18971";10.0;40.39;65537;65536;0
84507;"S18972";17.2;68.02;65537;65536;0
84508;"S18973";10.6;64.84;65538;65536;0
84509;"S18974";7.4;45.04;65536;65536;66037
84510;"S18975";16.8;74.46;65539;65536;0
84511;"S18976";6.5;50.74;65537;65536;0
84512;"S18977";11.1;51.02;65536;65536;0
84513;"S18978";16.8;66.44;65541;65536;0
84514;"S18979";5.8;57.65;65537;65536;0
84515;"S18980";14.1;70.75;65540;65536;0
84516;"S18981";12.6;78.175;65537;65536;0
84517;"S18982";9.8;65.15;65538;65536;65643
84518;"S18983";5.0;54.92;65536;65536;0
84519;"S18984";6.4;50.92;65541;65536;0
84520;"S18985";11.4;72.04;65539;65536;0
84521;"S18986";2.9;56.27;65539;65536;0
84522;"S18987";10.7;62.28;65536;65536;0
84523;"S18988";12.7;41.97;65541;65536;66852
84524;"S18989";14.9;38.925;65541;65536;0
84525;"S18990";3.0;59.68;65540;65536;65767
84526;"S18991";16.6;56.21;65536;65536;0
84527;"S18992";18.5;59.22;65536;65536;0
84528;"S18993";12.1;72.72;65536;65536;0
84529;"S18994";4.8;50.29;65538;65536;0
84530;"S18995";8.4;57.27;65538;65536;0
84531;"S18996";9.8;58.94;65539;65536;65643
84532;"S18997";10.0;53.9;65536;65536;0
84533;"S18998";10.1;56.01;65537;65536;0
84534;"S18999";11.4;60.28;65540;65536;0
84535;"S19000";9.5;57.84;65538;65536;0
84536;"S19001";11.3;65.67;65537;65536;0
84537;"S19002";7.7;56.54;65541;65536;0
84538;"S19003";8.3;65.26;65539;65536;65714
84539;"S19004";7.1;51.36;65539;65536;0
84540;"S19005";19.6;59.71;65537;65536;0
84541;"S19006";17.3;56.0;65536;65536;66036
84542;"S19007";12.8;41.0;65541;65536;0
84543;"S19008";16.6;42.23;65537;65536;0
84544;"S19009";14.0;67.96;65537;65536;0
84545;"S19010";10.0;47.99;65537;65536;65981
84546;"S19011";2.5;58.88;65536;65536;0
84547;"S19012";8.7;48.12;65536;65536;0
84548;"S19013";8.3;46.4;65539;65536;0
84549;"S19014";4.3;61.58;65536;65536;0
84550;"S19015";2.6;55.39;65536;65536;0
84551;"S19016";12.5;66.7;65536;65536;65536
84552;"S19017";11.6;56.84;65537;65536;0
84553;"S19018";4.2;56.63;65540;65536;0
84554;"S19019";10.0;69.24;65540;65536;0
84555;"S19020";15.8;57.91;65536;65536;0
84556;"S19021";5.6;49.01;65537;65536;0
84557;"S19022";10.9;62.22;65539;65536;0
84558;"S19023";9.1;66.75;65537;65536;0
84559;"S19024";12.5;42.4;65537;65536;0
84560;"S19025";5.7;54.03;65539;65536;0
84561;"S19026";10.5;40.39;65536;65536;0
84562;"S19027";10.8;61.59;65537;65536;65981
84563;"S19028";11.2;46.73;65536;65536;0
84564;"S19029";10.4;49.87;65540;65536;0
84565;"S19030";11.7;63.93;65539;65536;0
84566;"S19031";21.0;68.41;65536;65536;0
84567;"S19032";22.8;69.73;65537;65536;0
84568;"S19033";6.8;52.5;65536;65536;0
84569;"S19034";-1.6;60.71;65539;65536;0
84570;"S19035";13.0;65.03;65536;65536;0
84571;"S19036";10.9;47.83;65539;65536;0
84572;"S19037";15.3;53.68;65536;65536;0
84573;"S19038";11.4;56.64;65536;65536;0
84574;"S19039";10.3;52.05;65537;65536;0
84575;"S19040";15.6;53.06;65537;65536;0
84576;"S19041";16.3;60.71;65538;65536;0
84577;"S19042";3.1;58.79;65537;65536;0
